A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,Y
1.97982,110.284,27.2449,72.1619,104.992,0.401556,64.8576,59.1334,40.7513,22.8911,28.5308,15.4475,3.68621,5.08619,30.402,101.299,11.9064,2.50136,0.874027,184.372,172.465,121.565,0.98998,255.387,284.212,28.8623,148.198,119.476,519.461,-0.334174,168.993,184.998,16.3358,26.0891,124.649,172.783,246.515,246.189,24.8192,-0.983207,244.044,29.9034,23.8111,137.459,254.365,563.152,643.254,20.0073,2479.78,13.3344,44.2689,140.523,0,105.015
1.98917,110.157,27.3852,72.1619,105.086,0.397331,65.1106,59.0231,40.6391,22.7022,28.5444,15.544,3.6904,5.06972,30.4183,102.136,11.9002,2.49555,0.807538,184.555,172.655,121.685,0.958165,256.096,284.135,28.0393,149.461,119.974,520.164,-0.333232,168.938,185.219,16.3625,26.0862,124.067,172.784,246.822,245.85,26.2861,-0.98135,244.155,28.3724,23.8084,129.195,254.56,565.868,619.877,20.0167,2488.38,13.2222,39.8426,133.262,0,105.015
2.00682,110.584,27.1775,72.1617,104.992,0.398276,64.9709,58.9299,40.6382,22.7053,28.3361,15.5192,3.73714,5.0733,30.3946,102.505,11.5339,2.53681,0.849995,184.336,172.802,120.161,1.05886,255.833,284.175,28.3419,147.689,119.725,519.544,-0.332819,168.937,185.055,16.4766,26.0863,122.856,172.761,247.187,249.298,26.7209,-0.980426,244.238,24.4746,23.8084,97.0564,254.709,559.189,607.588,19.9891,2494.34,13.11,41.2718,103.412,0.000917,104.929
1.99835,110.736,27.2604,72.1617,104.992,0.399658,65.0529,58.836,40.5643,22.5918,28.1862,15.467,3.78959,5.11716,30.4103,102.61,11.9445,2.57944,0.829488,184.336,172.391,121.019,0.946762,255.837,284.214,28.4143,147.546,119.056,520.054,-0.332804,169.051,184.973,16.3639,26.0757,123.314,172.614,246.647,247.665,25.1854,-0.982787,244.156,26.1958,23.8111,110.683,254.539,557.837,630.108,20.007,2499.89,13.0352,44.5868,116.971,0.001833,104.999
2.03095,110.083,27.1078,72.1654,104.992,0.397339,65.0837,58.7238,40.5634,22.5925,28.5175,15.3551,3.63242,5.13126,30.4095,102.468,12.0518,2.45143,0.823958,184.444,172.392,120.244,0.893322,255.835,284.319,28.448,147.941,118.636,520.428,-0.332337,168.854,185.08,16.3501,26.0811,123.024,172.697,247.276,247.579,24.7686,-0.98323,244.436,27.5828,23.8113,122.934,254.648,557.791,575.702,20.0444,2490.39,12.8108,46.4376,125.409,0.163148,104.983
2.00781,110.284,27.382,72.1503,104.992,0.39876,65.1101,58.7238,40.5456,22.5918,28.1604,15.2602,3.70743,5.11103,30.3865,103.007,11.8284,2.51513,0.833295,184.407,172.578,119.707,1.05507,255.349,284.026,28.6776,148.261,118.284,519.878,-0.333248,168.91,184.97,16.39,26.089,122.983,172.846,247.231,248.667,25.1134,-0.982741,244.379,25.7356,23.8111,106.713,254.753,561.515,613.865,19.9795,2473.89,12.6986,41.4621,112.654,0.003822,104.992
2.00393,110.214,27.3923,72.1505,104.974,0.39826,64.9152,58.7238,40.4521,22.5937,28.2286,15.5457,3.62569,5.07341,30.4027,103.108,12.0143,2.40842,0.799863,184.292,172.278,119.973,0.984325,255.386,283.69,28.2671,149.691,117.908,519.063,-0.333684,168.938,184.94,16.393,26.0972,123.833,172.76,246.927,247.86,24.9895,-0.982764,244.381,30.4192,23.8111,141.835,254.733,569.226,648.927,19.9792,2448.65,12.6973,44.009,144.099,0,105.031
1.99856,110.115,27.3204,72.1503,104.992,0.399666,65.0195,58.7054,40.3767,22.7041,28.3242,15.5445,3.58905,5.05579,30.4105,102.423,11.9463,2.40969,0.801463,184.163,172.243,119.197,1.00872,254.298,283.915,29.6172,148.745,117.553,520.884,-0.331418,168.91,184.767,16.3489,26.0757,122.336,172.612,247.036,247.362,24.8474,-0.982741,244.296,26.6371,23.8111,114.583,254.495,564.784,631.511,20.0172,2497.14,12.5115,40.3822,119.31,0,105.023
2.00951,110.154,27.387,72.1503,105.104,0.397792,65.1382,58.7235,40.3399,22.3674,28.4786,15.2524,4.21936,5.13507,30.4264,102.548,12.3918,2.92758,0.819515,184.779,172.387,118.327,1.14499,253.212,283.505,30.3678,148.24,117.762,520.714,-0.331395,169.216,185.306,16.3916,26.0946,122.576,172.695,246.601,247.75,26.706,-0.980876,244.351,24.989,23.8111,99.8751,254.71,572.791,624.151,19.9983,2502.02,12.3993,39.837,105.356,0.000917,104.999
2.00132,110.192,27.0978,72.1503,104.992,0.398299,64.982,58.6116,40.2277,22.5937,28.4659,15.6037,3.77036,5.09728,30.4106,102.8,12.7643,2.49269,0.836852,184.746,171.981,121.728,0.946513,252.651,283.578,30.9262,149.253,117.95,520.71,-0.332321,169.022,185.42,16.3073,26.0812,122.543,172.846,245.864,245.185,24.0886,-0.983712,244.296,29.5713,23.8111,133.608,254.582,569.246,609.875,20.0629,2497.06,12.2123,39.7958,137.068,0,104.991
1.98434,110.527,27.0912,72.1503,104.992,0.39876,64.8674,58.5932,40.2277,22.5918,28.4472,15.4727,3.65224,5.11017,30.3696,103.108,12.1316,2.45134,0.8609,184.86,172.729,118.956,1.01291,252.799,283.798,30.9998,147.246,117.495,520.524,-0.332781,169.106,185.533,16.3477,26.0809,122.21,173.037,246.407,243.877,24.3242,-0.983688,244.212,30.6239,23.8111,143.898,254.623,573.668,705.006,19.9517,2498.74,12.1001,41.5904,145.999,0.000917,104.999
1.98916,109.829,27.4167,72.1617,104.974,0.397346,65.0451,58.6116,40.1529,22.3674,28.547,15.4926,4.04114,5.14623,30.4268,102.61,11.6793,2.47348,0.807243,184.932,173.252,118.261,1.24659,251.864,284.061,32.1965,147.061,118.137,520.062,-0.333232,169.134,185.615,16.4346,26.0828,122.215,172.954,245.535,244.819,28.8462,-0.977156,244.014,28.5692,23.8084,128.088,254.276,570.633,618.642,20.0448,2502.17,12.0066,40.8818,130.928,0,105.038
1.99943,110.289,27.0968,72.1503,104.974,0.399681,65.1381,58.5365,40.1529,22.7041,28.6032,15.5436,4.27748,5.13889,30.3942,102.59,11.9389,2.57499,0.812944,185.079,173.14,119.268,1.00794,251.603,283.35,31.7479,146.426,117.823,520.3,-0.331854,169.275,185.698,16.4459,26.0701,123.945,173.102,244.801,241.219,25.6547,-0.981358,244.467,27.7881,23.8084,121.264,255.107,569.487,626.742,19.9794,2489.26,11.9863,40.3692,123.748,0.000917,104.984
2.00216,110.375,27.3522,72.1503,104.992,0.398284,64.9421,58.5932,40.1529,22.7041,28.4936,15.5441,4.26029,5.14553,30.4181,102.962,11.834,2.54269,0.844728,184.862,173.028,121.641,0.946948,252.206,283.767,31.5608,146.364,117.327,519.869,-0.332812,169.162,185.616,16.3773,26.0839,122.542,173.144,245.407,241.18,22.2744,-0.986485,245.111,28.9279,23.8084,130.671,255.997,569.253,620.839,19.9889,2501.02,11.8941,40.6104,134.9,0.001833,104.999
2.00676,110.343,27.3436,72.1503,104.992,0.39876,64.9989,58.6113,40.1149,22.3674,28.7735,15.5182,4.05967,5.12092,30.402,102.819,11.7554,2.46284,0.840876,184.709,172.953,120.551,0.99753,252.953,284.135,31.1827,146.806,117.557,520.603,-0.331885,169.022,185.39,16.2803,26.0863,122.778,172.911,245.8,242.201,24.0992,-0.983696,245.504,28.927,23.8057,134.563,256.218,559.634,596.087,20.0073,2511,11.8196,39.4937,135.086,0.159482,104.968
1.98179,110.263,27.3969,72.1503,104.974,0.399681,64.9522,58.5368,40.0407,22.5934,28.6334,15.4787,4.06897,5.13843,30.4015,102.902,11.5289,2.49461,0.84333,184.707,173.178,119.073,1.1617,252.652,283.573,30.8838,147.883,118.221,520.708,-0.33187,168.994,185.335,16.4463,26.089,122.232,172.804,245.644,243.235,27.7646,-0.979494,245.868,24.9843,23.8084,100.842,256.41,557.861,681.122,19.9799,2503.71,11.7074,42.1905,105.892,0,105.039
2.0218,110.029,27.4295,72.1505,104.974,0.401087,65.1945,58.4062,40.0407,22.6838,28.6334,15.515,4.30726,5.15588,30.4096,102.983,11.3405,2.59643,0.866027,184.517,173.176,120.036,1.03438,251.944,283.763,31.8184,147.879,118.913,519.085,-0.33373,168.909,185.164,16.3625,26.073,124.676,172.676,244.841,242.018,25.2311,-0.982306,245.755,26.6576,23.8084,114.725,256.301,562.443,599.176,20.0447,2482.54,11.4829,40.8629,118.085,0,105.007
2.029,110.452,27.1097,72.1503,104.974,0.396862,64.9777,58.1818,39.9285,22.4796,28.5798,15.5262,4.2884,5.12173,30.3541,103.276,11.4946,2.57666,0.909105,184.184,172.653,120.603,0.956518,252.243,283.836,31.5557,149.04,120.082,520.111,-0.332321,168.825,184.885,16.4466,26.081,123.528,172.55,245.56,241.16,23.5281,-0.985087,245.868,32.4723,23.8084,157.028,256.237,556.193,624.591,19.9699,2499.05,11.2959,46.5028,157.747,0,104.984
2.0208,109.989,27.2455,72.1503,104.992,0.401095,65.0361,58.0132,39.8163,22.7605,28.5791,15.3557,3.98316,5.11814,30.426,103.728,11.7186,2.43236,0.868776,184.223,172.504,120.365,1.00853,252.618,283.76,31.1795,150.243,119.808,519.103,-0.334166,168.684,184.887,16.3135,26.073,122.896,172.485,245.885,242.896,23.1505,-0.985087,245.588,28.0737,23.8084,126.226,256.105,558.243,622.258,20.0264,2499.91,11.1089,39.8831,130.08,0.058365,105.015
2.02831,110.142,27.4208,72.1503,105.086,0.401071,65.0923,57.901,39.7598,22.4796,28.5079,15.4678,4.22074,5.14166,30.3702,103.315,11.6781,2.55791,0.860403,184.293,172.615,120.58,0.987463,252.581,283.948,31.3667,150.698,119.475,520.388,-0.332321,168.601,184.913,16.4071,26.0729,123.667,172.528,245.84,243.605,26.7199,-0.980473,245.474,24.1158,23.8084,96.1138,255.822,561.215,700.303,19.9981,2495.52,10.9948,39.6958,98.2738,0.000016,104.968
2.02166,110.363,27.4493,72.1503,104.974,0.395472,64.9232,57.7887,39.6292,22.5734,28.5477,15.5473,4.36655,5.17281,30.4178,102.963,12.015,2.64036,0.900437,184.068,172.053,121.401,0.857436,252.914,283.763,30.8489,149.947,120.102,519.691,-0.333255,168.572,184.742,16.4055,26.0785,124.199,172.317,245.952,244.389,23.0954,-0.985552,245.502,31.7613,23.8084,149.879,255.647,555.823,626.575,19.9797,2503.26,10.7723,45.9493,151.357,0.000016,104.992
2.01886,110.285,27.3632,72.1503,104.974,0.401111,65.008,57.7887,39.6292,22.8892,28.6997,15.2779,4.15282,5.11496,30.3708,102.775,12.3182,2.49255,0.877212,184.074,171.755,122.98,0.844511,253.555,283.54,29.9847,149.441,121.311,520.522,-0.332329,168.377,184.803,16.3907,26.0834,123.147,172.381,246.774,246.104,19.0844,-0.991145,245.336,24.175,23.8084,95.3377,255.671,561.753,607.093,20.0259,2499.92,10.6036,45.0128,98.887,0.000016,104.991
2.01145,110.565,27.1972,72.1503,105.086,0.398737,65.0623,57.7887,39.5357,22.4778,28.6613,15.297,4.09306,5.13883,30.4023,103.108,12.2801,2.48374,0.862889,184.335,172.055,120.155,0.99927,254.488,283.613,29.1249,149.86,120.622,519.506,-0.333263,168.489,185.028,16.4062,26.0784,123.136,172.421,247.058,247.864,22.1585,-0.986485,245.617,28.4571,23.8111,128.12,256.148,557.853,612.533,19.9794,2511.97,10.473,46.2087,131.973,0.054279,104.968
1.99938,110.365,27.2017,72.1503,104.974,0.395472,65.112,57.6765,39.5354,22.5731,28.6346,15.3168,4.34786,5.17628,30.4019,102.922,12.1267,2.56818,0.87179,184.406,172.28,120.972,1.06601,253.625,283.722,30.0983,149.715,120.477,521.034,-0.332329,168.63,185.053,16.3773,26.089,123.917,172.611,246.947,248.206,24.3468,-0.983245,245.98,24.7045,23.8112,99.9525,256.367,563.939,670.914,19.9981,2518.37,10.3792,46.445,104.967,0,105.015
1.99856,110.565,27.4183,72.1503,104.992,0.402969,64.9711,57.6765,39.517,22.6853,28.7129,15.4644,4.24513,5.15917,30.3781,103.668,12.1691,2.52561,0.873079,184.373,172.204,121.351,0.935608,252.618,283.615,30.9973,150.051,120.223,519.13,-0.334657,168.771,185.139,16.5151,26.0865,123.628,172.467,246.69,247.083,23.6892,-0.98462,246.037,24.4618,23.8139,95.5725,256.127,559.182,613.733,20.0264,2492.91,10.3231,46.0444,100.3,0,105.015
2.00124,110.938,27.2188,72.1503,105.084,0.395464,65.0918,57.901,39.6292,22.3674,28.5095,15.4604,4.19422,5.14577,30.4102,103.319,11.9832,2.50857,0.873561,184.262,172.242,120.97,0.844387,252.613,283.574,30.9618,150.535,118.554,519.81,-0.332819,168.937,185.028,16.5459,26.0836,122.162,172.782,246.775,246.859,22.2721,-0.986019,246.205,26.0574,23.8139,110.165,256.433,564.749,592.128,19.97,2479.16,10.3044,40.5794,113.867,0.000016,104.96
1.96284,110.288,27.1248,72.1503,104.861,0.400173,64.7646,58.1067,39.6292,22.7786,28.5479,15.488,3.63094,5.12017,30.3936,103.627,12.166,2.19909,0.873592,184.483,172.317,119.341,0.989825,252.429,283.838,31.4098,149.989,118.956,519.058,-0.333762,169.078,185.138,16.3923,26.0728,122.551,172.845,246.753,247.101,25.4306,-0.981358,246.206,26.8277,23.8139,115.992,256.476,561.738,657.378,19.9797,2494.4,10.3611,46.0323,120.36,0,105.038
1.9686,110.103,27.4323,72.1503,104.975,0.403883,65.2226,58.1067,39.7414,22.4781,28.3952,15.451,4.06897,5.159,30.386,102.193,11.2276,2.54123,0.803623,184.781,173.554,119.356,1.03084,251.752,283.907,32.1547,151.017,119.679,520.435,-0.331854,169.135,185.39,16.3632,26.0728,123.091,173.015,246.079,246.079,26.076,-0.980426,246.207,24.8969,23.8139,99.5694,256.279,561.048,605.383,20.0355,2482.34,10.3611,44.7318,104.715,0.148483,105.007
1.96868,110.918,27.1888,72.1503,104.974,0.394988,65.0826,57.9945,39.7414,22.4628,28.4631,15.5091,4.44042,5.15235,30.3861,103.276,11.5314,2.61883,0.92958,184.519,172.988,120.031,0.987992,251.267,283.614,32.3469,148.598,119.079,519.926,-0.331854,169.162,185.193,16.5478,26.0811,125.184,172.995,246.058,244.408,24.9192,-0.981824,246.175,26.9453,23.8139,115.757,256.062,560.845,604.354,19.9981,2497.09,10.3044,45.7201,119.86,0,104.953
1.96579,110.473,27.284,72.1503,104.861,0.402985,64.8964,57.6581,39.7414,22.6853,28.5102,15.4493,4.37115,5.19032,30.4183,104.128,11.9051,2.60559,0.961039,184.371,172.466,124.774,0.93741,251.722,283.651,31.9282,148.933,119.241,519.597,-0.333248,168.993,184.97,16.3066,26.0702,125.681,172.824,246.232,244.953,18.6482,-0.990687,246.036,25.7184,23.8139,105.722,255.998,565.836,617.777,19.9978,2468.84,10.2863,41.8653,110.043,0,104.992
1.97055,110.266,27.4416,72.1503,105.086,0.401977,64.9803,57.5815,39.8159,22.2904,28.4823,15.4328,4.06251,5.11468,30.394,104.581,11.6413,2.47097,0.881795,184.484,172.842,121.309,0.943655,252.875,283.612,30.7365,149.063,117.825,520.149,-0.330935,168.938,185.083,16.3498,26.078,124.604,172.824,246.731,245.893,21.3929,-0.986477,245.813,29.8408,23.8111,139.172,255.954,563.826,616.273,20.0355,2508.6,10.1741,40.1702,142.375,0,105.03
1.98266,111.03,27.4751,72.1503,104.974,0.395925,65.1209,57.4711,39.8163,22.6866,28.5212,15.252,4.24356,5.16264,30.4103,103.711,11.2326,2.51708,0.854065,184.56,173.327,117.512,1.21822,252.125,283.425,31.2994,150.028,117.572,520.524,-0.330468,168.965,185.168,16.3379,26.07,123.909,173.015,246.838,247.43,26.4874,-0.979478,245.868,23.1599,23.8111,87.8831,255.932,559.852,600.774,19.9797,2499.23,10.0803,42.6089,92.1516,0.001833,104.968
1.99097,110.786,27.1101,72.1503,104.974,0.404851,65.0361,57.3773,39.8163,22.9827,28.771,15.5659,4.38867,5.14282,30.3946,103.92,11.5658,2.59896,0.888055,184.406,172.84,119.745,1.08916,250.893,283.501,32.6083,149.865,117.89,520.296,-0.331387,168.77,184.996,16.5029,26.0917,123.861,172.845,244.17,245.072,26.9816,-0.979525,245.841,27.7289,23.8139,113.821,255.935,565.205,631.48,20.0075,2498.73,10.0803,46.364,120.238,0,105.046
1.99929,110.378,27.1196,72.1503,105.086,0.396386,64.8679,57.3589,39.8163,22.5734,28.7874,15.5438,4.05128,5.15831,30.4101,103.751,11.5333,2.42419,0.861289,184.224,172.691,122.258,0.853987,251.379,283.464,32.0861,150.157,118.806,519.504,-0.33187,168.741,184.887,16.3895,26.0784,124.754,172.804,245.235,240.291,21.315,-0.986508,245.729,27.3686,23.8138,118.597,255.758,567.06,615.95,20.0075,2505.32,10.0803,40.962,122.23,0.000016,104.991
1.99933,110.031,27.3896,72.1503,104.974,0.397346,65.0642,57.3773,39.8163,22.5731,28.6349,15.4477,4.01368,5.11762,30.4024,103.773,11.3786,2.40868,0.879698,184.557,173.178,121.252,1.05402,251.79,283.274,31.4472,151.041,118.866,520.568,-0.33046,168.573,185.082,16.4731,26.0808,123.964,172.952,246.06,241.705,23.622,-0.983673,245.418,29.1037,23.8111,137.748,255.645,561.11,626.271,19.9981,2494.79,9.9497,44.5759,136.948,0,105.007
2.02169,110.361,27.1246,72.1503,104.974,0.403422,65.0637,57.0781,39.8163,22.6853,28.8401,15.5457,4.36911,5.18368,30.4022,103.796,11.2294,2.59791,0.881795,184.406,173.177,120.654,1.17836,251.234,283.501,32.2677,149.691,118.18,520.159,-0.330912,168.572,184.969,16.3794,26.0648,125.927,172.974,245.861,243.192,24.6077,-0.981816,244.886,22.7643,23.8111,86.1733,254.732,562.899,609.657,20.0262,2511.85,9.89328,42.5531,88.9338,0.000186,104.976
2.02066,110.534,27.3058,72.1503,104.974,0.395004,64.9517,56.8537,39.8163,22.5731,28.5939,15.4465,4.2661,5.16264,30.3785,103.98,11.5295,2.51345,0.870889,184.182,172.653,121.231,1.02717,251.304,283.352,32.048,149.205,118.013,519.748,-0.331371,168.572,184.799,16.3787,26.092,122.481,172.803,245.494,241.761,22.5554,-0.984605,244.717,26.0952,23.8139,111.626,254.623,563.058,622.289,19.9889,2487.64,9.77889,45.2381,113.027,0,104.991
2.00774,110.172,27.4876,72.1505,104.974,0.402485,64.8955,56.6666,39.7414,22.349,28.6255,15.3688,4.19305,5.16582,30.4261,104.211,11.7186,2.47728,0.964969,184.147,172.429,121.581,1.03121,251.495,283.571,32.0767,148.327,118.056,520.582,-0.330904,168.546,184.774,16.4311,26.0813,123.1,172.783,245.885,243.004,21.3386,-0.986477,244.63,26.9635,23.8111,116.234,254.408,560.386,639.541,19.9983,2506.36,9.55665,45.0063,120.73,0,105.015
2.01801,110.637,27.2678,72.1503,105.086,0.397323,65.008,56.3655,39.7414,22.369,28.7724,15.3499,4.07499,5.14189,30.4107,103.895,11.7916,2.45973,0.967284,184.371,172.616,121.279,1.15409,251.531,283.612,32.0811,148.534,119.163,520.254,-0.330912,168.46,185.025,16.4334,26.0893,122.116,172.783,245.842,244.735,23.6087,-0.983673,244.325,24.5807,23.8112,99.7639,254.407,565.038,617.699,20.0075,2501.16,9.48184,40.5143,102.956,0,104.991
2.01059,110.956,27.4386,72.1503,104.974,0.397354,65.1204,56.0308,39.6292,22.5731,28.7871,15.228,4.22386,5.15929,30.4103,102.942,11.6425,2.53088,0.946979,184.483,172.84,120.107,1.15589,251.828,283.467,31.6387,150.031,121.169,520.723,-0.330445,168.656,185.083,16.2926,26.073,124.113,172.974,245.562,244.128,25.6366,-0.980426,244.521,27.2308,23.8139,116.717,254.19,557.674,639.28,19.9889,2501.85,9.25742,40.3343,119.973,0,105.008
2.00584,110.829,27.0525,72.1503,104.974,0.40015,64.9799,55.956,39.6292,22.1636,28.9134,15.4466,4.42489,5.15634,30.4024,103.297,11.8677,2.61459,0.937503,184.371,172.503,121.181,1.07766,251.455,283.724,32.2689,149.738,123.505,520.803,-0.330468,168.49,185.024,16.4489,26.0868,120.761,172.932,245.19,244.254,22.8366,-0.984147,244.521,30.5402,23.8139,144.297,254.041,568.291,588.898,20.0072,2458.87,9.07071,45.9606,143.111,0,104.952
1.98342,111.105,27.2,72.1503,104.974,0.395449,64.9047,55.956,39.6292,22.7602,28.8738,15.5307,4.24267,5.16224,30.4423,103.753,11.942,2.49328,0.908111,184.109,172.204,121.568,1.05141,251.53,283.615,32.0848,148.804,123.524,520.664,-0.330927,168.544,184.829,16.4726,26.0836,122.073,172.824,245.213,243.174,23.016,-0.983688,244.66,24.8468,23.8139,102.204,254.234,561.944,623.087,19.9792,2501.53,8.97689,43.8097,105.466,0.000917,104.976
1.99192,110.792,27.3651,72.1503,104.974,0.403446,65.0086,56.0308,39.6292,22.4594,28.9129,15.5005,4.06665,5.13565,30.3947,104.003,11.8677,2.43604,0.857498,184.298,172.43,118.946,1.09646,251.455,283.799,32.3438,149.74,123.947,519.528,-0.332298,168.517,184.999,16.6966,26.0893,120.87,172.805,245.277,244.606,24.7256,-0.981358,244.548,26.0299,23.8139,109.854,254.298,559.353,628.359,20.0262,2508.89,8.86468,46.1774,112.275,0.000917,105
2.00311,111.09,27.1997,72.1503,105.086,0.394519,65.12,56.2552,39.5538,22.3506,28.8731,15.4535,4.45631,5.15282,30.3863,104.044,11.7916,2.63459,0.875938,184.482,172.69,118.01,1.12032,251.306,283.354,32.048,150.511,124.153,520.86,-0.330453,168.714,185.109,16.5701,26.0864,121.376,172.845,245.102,245.404,25.6064,-0.980426,244.914,25.4032,23.8111,104.24,254.516,562.412,589.416,20.0169,2496.4,8.75247,45.0958,108.414,0,105
1.99374,110.621,27.4765,72.1505,104.88,0.39826,64.9808,56.4422,39.5173,22.6835,28.5929,15.3469,4.38975,5.18015,30.4022,104.21,12.0923,2.57342,0.903699,184.296,172.203,118.127,1.07048,251.232,283.944,32.7125,149.144,124.048,521.359,-0.329534,168.797,184.969,16.5459,26.0946,122.844,172.784,244.996,244.108,23.2662,-0.983696,245.167,26.2415,23.8139,110.188,254.888,556.431,644.871,19.97,2506.2,8.67766,43.2245,114.973,2.23733,105.023
2.01151,110.436,27.4627,72.1503,104.974,0.404836,64.9814,56.6666,39.517,22.3509,28.1939,15.4478,4.35597,5.18697,30.3691,104.126,12.1635,2.51563,0.87962,184.255,172.092,120.324,1.14614,251.453,283.797,32.3438,150.054,123.479,521.364,-0.329985,168.796,184.883,16.3907,26.0731,123.923,172.699,245.211,244.539,22.4137,-0.98417,245.167,26.9027,23.8111,114.808,254.954,567.722,605.928,20.0075,2486.7,8.67766,45.7397,117.756,0.044912,105.007
2.01979,110.174,27.4424,72.1503,105.085,0.393598,64.7551,56.9677,39.4048,22.7418,28.1403,15.5291,3.80976,5.0874,30.3617,104.249,12.1659,2.26455,0.844123,184.183,172.017,118.3,1.02149,251.268,283.649,32.3819,150.284,122.602,513.936,-0.340738,168.854,184.858,16.6962,26.0836,123.338,172.675,245.279,244.649,23.5713,-0.982282,245.249,26.3686,23.8111,109.756,254.972,565.712,704.296,19.9792,2522.54,8.67766,41.9691,114.219,0.058458,105.015
2.00682,110.301,27.3099,72.1503,104.861,0.401563,65.1771,57.1903,39.4232,22.5716,27.8346,15.4613,4.02277,5.11855,30.3696,102.983,11.4172,2.45497,0.851113,184.596,173.179,119.592,1.07182,250.67,283.574,32.9034,152.014,120.619,514.428,-0.338877,168.966,185.278,16.4593,26.089,121.014,172.806,245.319,245.017,23.6479,-0.981832,245.223,26.6034,23.8111,111.887,255.124,561.601,630.132,20.0266,2503.68,8.56545,39.8262,116.385,0,105.022
1.98731,110.864,27.1132,72.1503,105.086,0.399642,65.1951,57.1903,39.4048,22.4628,28.1129,15.2103,4.55421,5.16645,30.3693,103.423,11.5683,2.62979,0.879449,184.52,172.951,116.228,1.14207,250.181,283.802,33.6216,151.84,120.08,513.556,-0.340247,169.05,185.165,17.0979,26.0998,123.541,172.995,245.125,244.233,27.4078,-0.977164,245.25,31.2014,23.8111,144.81,254.911,566.682,602.695,19.9981,2491.51,8.45324,44.2697,145.875,0,104.976
